date,region,death_cnt,case_cnt,day_since100
2020-04-09,IA,29.0,1270,17
2020-04-10,IA,31.0,1388,18
2020-04-11,IA,34.0,1510,19
2020-04-12,IA,41.0,1587,20
2020-04-13,IA,43.0,1710,21
2020-04-14,IA,49.0,1899,22
2020-04-15,IA,53.0,1995,23
2020-04-16,IA,60.0,2141,24
2020-04-17,IA,64.0,2332,25
2020-04-18,IA,74.0,2513,26
2020-04-19,IA,75.0,2902,27
2020-04-20,IA,79.0,3159,28
2020-04-21,IA,83.0,3641,29
2020-04-22,IA,90.0,3748,30
2020-04-23,IA,96.0,3924,31
2020-04-24,IA,107.0,4445,32
2020-04-25,IA,112.0,5092,33
2020-04-26,IA,118.0,5476,34
2020-04-27,IA,127.0,5868,35
2020-04-28,IA,136.0,6376,36
2020-04-29,IA,148.0,6843,37
2020-04-30,IA,162.0,7145,38
2020-05-01,IA,170.0,7884,39
2020-05-02,IA,175.0,8641,40
2020-05-03,IA,184.0,9169,41
2020-05-04,IA,188.0,9703,42
2020-05-05,IA,207.0,10111,43
2020-05-06,IA,219.0,10404,44
2020-05-07,IA,231.0,11059,45
2020-05-08,IA,243.0,11457,46
2020-05-09,IA,252.0,11671,47
2020-05-10,IA,265.0,11959,48
2020-05-11,IA,271.0,12373,49
