Day,death_cnt,case_cnt,daily_death,daily_cases,std_case_cnt,std_death_cnt,std_daily_death,std_daily_cases
2020-04-12,271.0,13484.0,17.0,923.0,0.0,0.0,0.0,0.0
2020-04-13,287.0,13906.0,16.0,422.0,0.0,0.0,0.0,0.0
2020-04-14,318.0,14624.0,31.0,718.0,0.0,0.0,0.0,0.0
2020-04-15,364.0,15492.0,46.0,868.0,0.0,0.0,0.0,0.0
2020-04-16,393.0,16455.0,29.0,963.0,0.0,0.0,0.0,0.0
2020-04-17,428.0,17371.0,35.0,916.0,0.0,0.0,0.0,0.0
2020-04-18,453.0,18260.0,25.0,889.0,0.0,0.0,0.0,0.0
2020-04-19,477.0,18923.0,24.0,663.0,0.0,0.0,0.0,0.0
2020-04-20,495.0,19458.0,18.0,535.0,0.0,0.0,0.0,0.0
2020-04-21,517.0,20196.0,22.0,738.0,0.0,0.0,0.0,0.0
2020-04-22,543.0,21069.0,26.0,873.0,0.0,0.0,0.0,0.0
2020-04-23,561.0,21944.0,18.0,875.0,0.0,0.0,0.0,0.0
2020-04-24,593.0,22806.0,32.0,862.0,0.0,0.0,0.0,0.0
2020-04-25,623.0,23773.0,30.0,967.0,0.0,0.0,0.0,0.0
2020-04-26,648.0,24631.0,25.0,858.0,0.0,0.0,0.0,0.0
2020-04-27,663.0,25297.0,15.0,666.0,0.0,0.0,0.0,0.0
2020-04-28,690.0,26171.0,27.0,874.0,0.0,0.0,0.0,0.0
2020-04-29,732.0,27054.0,42.0,883.0,0.0,0.0,0.0,0.0
2020-04-30,782.0,28087.0,50.0,1033.0,0.0,0.0,0.0,0.0
2020-05-01,816.0,29229.0,34.0,1142.0,0.0,0.0,0.0,0.0
2020-05-02,847.0,30522.0,31.0,1293.0,0.0,0.0,0.0,0.0
2020-05-03,867.0,31548.0,20.0,1026.0,0.0,0.0,0.0,0.0
2020-05-04,884.0,32332.0,17.0,784.0,0.0,0.0,0.0,0.0
2020-05-05,906.0,33369.0,22.0,1037.0,0.0,0.0,0.0,0.0
2020-05-06,948.0,34422.0,42.0,1053.0,0.0,0.0,0.0,0.0
2020-05-07,973.0,35390.0,25.0,968.0,0.0,0.0,0.0,0.0
2020-05-08,1004.0,36609.0,31.0,1219.0,0.0,0.0,0.0,0.0
2020-05-09,1049.0,37860.0,45.0,1251.0,0.0,0.0,0.0,0.0
2020-05-10,1088.0,38869.0,39.0,1009.0,0.0,0.0,0.0,0.0
2020-05-11,1100.0,39869.0,12.0,1000.0,0.0,0.0,0.0,0.0
2020-05-12,1133.0,41048.0,33.0,1179.0,0.0,0.0,0.0,0.0
2020-05-13,1158.0,42403.0,25.0,1355.0,0.0,0.0,0.0,0.0
2020-05-14,1216.0,43851.0,58.0,1448.0,0.0,0.0,0.0,0.0
2020-05-15,1272.0,45198.0,56.0,1347.0,0.0,0.0,0.0,0.0
2020-05-16,1223.2525252525252,42358.656565656565,,,14.48719334021527,14.414575443752407,20.38528808840483,20.38528808840483
