Day,death_cnt,case_cnt,daily_death,daily_cases,std_case_cnt,std_death_cnt,std_daily_death,std_daily_cases
2020-05-13,597.0,15816.0,20.0,470.0,0.0,0.0,0.0,0.0
2020-05-14,615.0,16507.0,18.0,691.0,0.0,0.0,0.0,0.0
2020-05-15,641.0,17129.0,26.0,622.0,0.0,0.0,0.0,0.0
2020-05-16,631.040404040404,15285.363636363636,,,20.816938902448566,20.712594929591624,29.29203266136868,29.29203266136868
2020-05-17,647.0808080808081,15556.212121212122,16.04040404040404,270.8484848484859,21.241436142516434,21.134964450733168,29.88935336650008,29.88935336650008
2020-05-18,662.939393939394,15821.636363636364,15.858585858585911,265.42424242424204,21.65563199741533,21.547084216683714,30.47217872882937,30.47217872882937
2020-05-19,678.6161616161617,16081.61616161616,15.676767676767668,259.9797979797968,22.05881377665929,21.94824511282772,31.039505908849968,31.039505908849968
2020-05-20,694.2121212121212,16335.929292929293,15.595959595959584,254.31313131313254,22.45186407207556,22.339325301956826,31.592576816291782,31.592576816291782
2020-05-21,709.5454545454545,16584.696969696968,15.333333333333258,248.76767676767486,22.833882022772336,22.719428441831973,32.130123831803814,32.130123831803814
2020-05-22,724.7979797979798,16827.80808080808,15.252525252525288,243.11111111111313,23.20604514760159,23.08972614656935,32.65380386795904,32.65380386795904
2020-05-23,739.8282828282828,17065.343434343435,15.030303030303003,237.53535353535335,23.56809734457494,23.44996360379036,33.163256565635784,33.163256565635784
2020-05-24,754.5555555555555,17297.20202020202,14.727272727272748,231.8585858585866,23.920805424890602,23.800903778604397,33.65956092043938,33.65956092043938
2020-05-25,769.1818181818181,17523.434343434343,14.626262626262587,226.2323232323215,24.26408493436865,24.14246264028124,34.1425980949715,34.1425980949715
2020-05-26,783.5656565656566,17744.060606060608,14.383838383838452,220.6262626262651,24.598753414598352,24.475453629739906,34.613518468411975,34.613518468411975
2020-05-27,797.7070707070707,17958.9797979798,14.141414141414089,214.91919191919078,24.924069684909675,24.799139287762888,35.071279115933734,35.071279115933734
2020-05-28,811.6161616161617,18168.303030303032,13.909090909090992,209.32323232323324,25.240996298592012,25.11447733699925,35.517234461896074,35.517234461896074
2020-05-29,825.3030303030303,18372.060606060608,13.686868686868593,203.75757575757598,25.549727840540292,25.421661387150092,35.95165831176409,35.95165831176409
