Day,death_cnt,case_cnt,daily_death,daily_cases,std_case_cnt,std_death_cnt,std_daily_death,std_daily_cases
2020-04-21,1909.0,39402.0,183.0,1744.0,0.0,0.0,0.0,0.0
2020-04-22,2077.0,41663.0,168.0,2261.0,0.0,0.0,0.0,0.0
2020-04-23,2240.0,43299.0,163.0,1636.0,0.0,0.0,0.0,0.0
2020-04-24,2401.0,44919.0,161.0,1620.0,0.0,0.0,0.0,0.0
2020-04-25,2570.0,46371.0,169.0,1452.0,0.0,0.0,0.0,0.0
2020-04-26,2686.0,48033.0,116.0,1662.0,0.0,0.0,0.0,0.0
2020-04-27,2840.0,49616.0,154.0,1583.0,0.0,0.0,0.0,0.0
2020-04-28,2982.0,51150.0,142.0,1534.0,0.0,0.0,0.0,0.0
2020-04-29,3154.0,52865.0,172.0,1715.0,0.0,0.0,0.0,0.0
2020-04-30,3309.0,54457.0,155.0,1592.0,0.0,0.0,0.0,0.0
2020-05-01,3536.0,56342.0,227.0,1885.0,0.0,0.0,0.0,0.0
2020-05-02,3683.0,57925.0,147.0,1583.0,0.0,0.0,0.0,0.0
2020-05-03,3794.0,60503.0,111.0,2578.0,0.0,0.0,0.0,0.0
2020-05-04,4002.0,61956.0,208.0,1453.0,0.0,0.0,0.0,0.0
2020-05-05,4189.0,63214.0,187.0,1258.0,0.0,0.0,0.0,0.0
2020-05-06,4365.0,64693.0,176.0,1479.0,0.0,0.0,0.0,0.0
2020-05-07,4540.0,66200.0,175.0,1507.0,0.0,0.0,0.0,0.0
2020-05-08,4696.0,67673.0,156.0,1473.0,0.0,0.0,0.0,0.0
2020-05-09,4822.0,68917.0,126.0,1244.0,0.0,0.0,0.0,0.0
2020-05-10,4990.0,70090.0,168.0,1173.0,0.0,0.0,0.0,0.0
2020-05-11,5114.0,71263.0,124.0,1173.0,0.0,0.0,0.0,0.0
2020-05-12,5299.0,72418.0,185.0,1155.0,0.0,0.0,0.0,0.0
2020-05-13,5424.0,73567.0,125.0,1149.0,0.0,0.0,0.0,0.0
2020-05-14,5591.0,74780.0,167.0,1213.0,0.0,0.0,0.0,0.0
2020-05-15,5678.0,75958.0,87.0,1178.0,0.0,0.0,0.0,0.0
2020-05-16,5501.111111111111,69816.22222222222,,,29.941919054396017,29.791835161637177,42.13201733357095,42.13201733357095
2020-05-17,5640.676767676768,70767.69696969698,139.56565656565635,951.4747474747564,30.027261115856785,29.87674944025468,42.25210425803095,42.25210425803095
2020-05-18,5778.767676767677,71687.15151515152,138.090909090909,919.4545454545441,30.110429743648197,29.95950117891469,42.36913288915389,42.36913288915389
2020-05-19,5915.282828282829,72574.9696969697,136.51515151515196,887.8181818181765,30.19211401845044,30.040776004032814,42.48407284911544,42.48407284911544
2020-05-20,6050.131313131313,73431.83838383839,134.84848484848408,856.8686868686927,30.272363942398922,30.120623666313605,42.59699449603672,42.59699449603672
2020-05-21,6183.242424242424,74258.78787878787,133.1111111111113,826.9494949494838,30.35089490751286,30.198760983952273,42.70749735036878,42.70749735036878
2020-05-22,6314.474747474747,75056.33333333333,131.23232323232332,797.5454545454559,30.428212644073998,30.275691153411298,42.81629303937339,42.81629303937339
2020-05-23,6443.707070707071,75825.0,129.23232323232332,768.6666666666715,30.504266810501807,30.35136408477429,42.923310725211465,42.923310725211465
2020-05-24,6571.020202020202,76565.59595959596,127.31313131313163,740.5959595959575,30.5790898896775,30.425812099111972,43.02859611677956,43.02859611677956
2020-05-25,6696.20202020202,77278.35353535354,125.18181818181802,712.7575757575833,30.65273190087471,30.499084964437106,43.1322195966763,43.1322195966763
2020-05-26,6819.313131313132,77963.74747474748,123.11111111111131,685.3939393939363,30.725109054339917,30.57109931125473,43.23406326263123,43.23406326263123
2020-05-27,6940.262626262626,78622.17171717172,120.94949494949469,658.4242424242402,30.796337702622946,30.641970908727988,43.33429083696495,43.33429083696495
2020-05-28,7058.919191919192,79253.92929292929,118.65656565656536,631.7575757575687,30.866280705151834,30.711563304039963,43.43270934625318,43.43270934625318
2020-05-29,7175.454545454545,79860.06060606061,116.53535353535335,606.1313131313218,30.935037875625547,30.779975810943693,43.52945924135238,43.52945924135238
2020-05-30,7289.656565656565,80441.36363636363,114.20202020202032,581.3030303030246,31.00255897103741,30.84715843875614,43.6244698247606,43.6244698247606
2020-05-31,7401.49494949495,80998.72727272728,111.83838383838429,557.363636363647,31.0689483897143,30.91321506167238,43.717887996773314,43.717887996773314
2020-06-01,7511.090909090909,81533.21212121213,109.59595959595936,534.484848484848,31.134172273659132,30.978111991364315,43.809666114900025,43.809666114900025
2020-06-02,7618.222222222223,82045.63636363637,107.13131313131362,512.4242424242402,31.198228204915594,31.041846821656183,43.899800776294335,43.899800776294335
2020-06-03,7723.060606060606,82536.66666666667,104.83838383838338,491.0303030303039,31.261265093529396,31.104567717096593,43.98850151727034,43.98850151727034
2020-06-04,7825.515151515152,83006.88888888889,102.45454545454595,470.222222222219,31.323215770343882,31.166207844970266,44.0756738220957,44.0756738220957
2020-06-05,7925.585858585859,83456.83838383839,100.0707070707067,449.94949494949833,31.38396541409249,31.226652959733975,44.16115612317374,44.16115612317374
2020-06-06,8023.333333333333,83887.28282828283,97.74747474747437,430.444444444438,31.443657963951004,31.28604627949723,44.2451509614973,44.2451509614973
2020-06-07,8118.686868686868,84298.60606060606,95.35353535353534,411.3232323232369,31.50212596652173,31.344221189692078,44.32742270848469,44.32742270848469
2020-06-08,8211.626262626263,84691.54545454546,92.9393939393949,392.9393939393922,31.559371155954924,31.40117941585357,44.407973804410986,44.407973804410986
2020-06-09,8302.262626262625,85066.78787878787,90.63636363636215,375.24242424241675,31.615443741116973,31.45697091563547,44.48687490006768,44.48687490006768
2020-06-10,8390.646464646465,85424.87878787878,88.38383838383925,358.09090909091174,31.670257825291692,31.51151022265842,44.564005127741964,44.564005127741964
2020-06-11,8476.70707070707,85766.64646464646,86.060606060606,341.76767676767486,31.723827020527544,31.564810881130622,44.63938364183677,44.63938364183677
2020-06-12,8560.39393939394,86092.71717171717,83.68686868686927,326.070707070714,31.776366417491925,31.617086903292012,44.71331310136433,44.71331310136433
2020-06-13,8641.90909090909,86403.78787878787,81.51515151515014,311.0707070706994,31.827644757521504,31.668108189765924,44.785468096665454,44.785468096665454
2020-06-14,8721.161616161617,86700.53535353535,79.25252525252654,296.7474747474771,31.877783733921067,31.717995823586627,44.856019865009394,44.856019865009394
2020-06-15,8798.242424242424,86983.54545454546,77.0808080808074,283.01010101010615,31.926735287926437,31.766701987013988,44.92490078189953,44.92490078189953
2020-06-16,8873.070707070707,87253.34343434343,74.82828282828268,269.79797979797877,31.974524925536834,31.814252058338106,44.992146737657905,44.992146737657905
2020-06-17,8945.828282828283,87510.38383838384,72.75757575757598,257.04040404041007,32.02123780981518,31.86073077389649,45.05787756756225,45.05787756756225
2020-06-18,9016.40404040404,87755.22222222222,70.57575757575796,244.83838383837428,32.06684270643209,31.906107056045585,45.122049321187575,45.122049321187575
2020-06-19,9084.89898989899,87988.33333333333,68.49494949494874,233.1111111111095,32.111285725702956,31.950327285374485,45.18458616923575,45.18458616923575
2020-06-20,9151.434343434343,88210.1313131313,66.53535353535335,221.79797979797877,32.15456830923652,31.99339289543382,45.24549013905354,45.24549013905354
2020-06-21,9215.979797979799,88421.15151515152,64.54545454545587,211.0202020202123,32.19670908107093,32.03532241770457,45.304787438112655,45.304787438112655
2020-06-22,9278.444444444445,88621.92929292929,62.46464646464665,200.77777777776646,32.23774456621182,32.07615219389962,45.362529461356345,45.362529461356345
2020-06-23,9339.020202020201,88812.76767676767,60.57575757575614,190.83838383838884,32.27774272704832,32.115949845944854,45.41881184062933,45.41881184062933
2020-06-24,9397.727272727272,88994.33333333333,58.70707070707067,181.56565656565363,32.316635982763984,32.15464813153095,45.47353948094577,45.47353948094577
2020-06-25,9454.585858585859,89166.92929292929,56.85858585858659,172.59595959595754,32.354441204508994,32.192263837125736,45.526736121956155,45.526736121956155
2020-06-26,9509.545454545454,89330.9494949495,54.95959595959539,164.0202020202123,32.391194774505486,32.22883316307051,45.5784529586741,45.5784529586741
2020-06-27,9562.858585858587,89486.77777777778,53.313131313132544,155.82828282828268,32.42689494238764,32.26435436731261,45.628687527465104,45.628687527465104
2020-06-28,9614.414141414141,89634.88888888889,51.55555555555475,148.1111111111095,32.461563051084,32.298848685940584,45.6774698606936,45.6774698606936
2020-06-29,9664.212121212122,89775.53535353535,49.79797979798059,140.6464646464592,32.49518064544463,32.33229775652686,45.724773989965485,45.724773989965485
2020-06-30,9712.464646464647,89908.92929292929,48.25252525252472,133.3939393939363,32.527819871156694,32.3647733627313,45.77070143270609,45.77070143270609
